date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,OT
2020/3/8,551633,17471,604308,9.11400032,1.54869E+13,0.81099999,39.4090004,1.24E+20,1.56833E+11,0.193000004,192.6499939,0.136999995,3553992960,391267,14.9119997,302536,19627,8589
2020/3/9,690871,27754,792840,9.600000381,1.60768E+13,1.34800005,67.56199646,1.19E+20,1.4402E+11,0.250999987,339.9159851,0.126000002,6609337344,475986,14.94400024,348061,31167,7886
2020/3/10,710182,25927,852105,10.9090004,1.65529E+13,1.666000009,52.04299927,1.18E+20,1.45334E+11,0.312000006,363.0920105,0.112999998,5873729536,467972,14.93400002,329566,24544,7957
2020/3/11,645946,46282,814438,12.10099983,1.65529E+13,1.949000001,45.0019989,1.08E+20,1.43487E+11,0.356000006,343.7290039,0.111000001,5970077184,416528,14.94400024,287373,23550,7856
2020/3/12,781169,44964,875124,9.536000252,1.65529E+13,3.040999889,94.7009964,1.08E+20,1.22311E+11,0.55400002,442.6960144,0.119999997,11216478208,498306,14.94900036,349827,44735,6696
2020/3/13,690249,44783,899063,11.52000046,1.65529E+13,5.122000217,127.973999,1.10E+20,96428679168,0.749000013,619.7150269,0.078699999,8397337088,424335,14.96500015,276673,43020,5278
2020/3/14,677988,22002,903386,11.25,1.65529E+13,3.200000048,82.12799835,1.11E+20,98686836736,0.540000021,249.6499939,0.080499999,3996881152,373261,14.97599983,279700,22922,5401
2020/3/15,568601,20528,760621,12.10099983,1.65529E+13,2.894000053,70.61000061,9.60E+19,97143947264,0.582000017,231.3350067,0.084899999,2800245248,305937,15.0170002,223111,22102,5316
2020/3/16,605903,29687,855185,12.10099983,1.65529E+13,3.976000071,91.33300018,9.98E+19,91458994176,0.658999979,411.5469971,0.077699997,5537167872,394962,15.05000019,270280,27432,5005
2020/3/17,630762,27854,909978,11.70699978,1.65529E+13,3.892999887,75.9240036,9.44E+19,94642733056,0.67900002,393.4570007,0.087800004,5342758400,398496,15.04599953,278203,26159,5179
2020/3/18,521527,25706,807183,14.39999962,1.65529E+13,4.492000103,69.9960022,9.79E+19,94703419392,0.805000007,427.20401,0.069300003,3793746176,351853,15.02600002,231154,26644,5182
2020/3/19,612913,28143,895747,13.45800018,1.65529E+13,4.870999813,76.65399933,8.84E+19,1.0359E+11,0.869000018,475.9450073,0.090099998,4352271360,386773,15.07499981,265582,29033,5668
2020/3/20,618739,29765,909947,13.21100044,1.65529E+13,5.546999931,75.28299713,8.50E+19,1.1494E+11,1.049000025,464.1359863,0.107000001,5871726592,419762,15.1079998,284485,28150,6288
2020/3/21,584779,17630,787528,11.61299992,1.65529E+13,2.948999882,64.48500061,9.86E+19,1.1274E+11,0.698000014,261.0130005,0.0999,2662336256,348710,15.09399986,245772,25403,6167
2020/3/22,478000,23617,593804,11.33899975,1.65529E+13,2.058000088,57.57099915,1.06E+20,1.12153E+11,0.481999993,208.0809937,0.093900003,3350651648,298648,15.10200024,209027,27844,6134
2020/3/23,561578,24495,832460,12.85700035,1.65529E+13,3.545000076,62.02099991,9.11E+19,1.1147E+11,0.707000017,353.730011,0.097199999,3654086656,382315,15.19799995,259704,28657,6097
2020/3/24,636481,33253,835078,10.9090004,1.65529E+13,2.641000032,62.76699829,1.04E+20,1.21219E+11,0.623000026,334.7189941,0.108000003,6339716608,397349,15.29199982,277999,31076,6629
2020/3/25,456373,27271,799539,15.65200043,1.65529E+13,3.799999952,55.61299896,9.14E+19,1.21751E+11,0.841000021,428.3729858,0.087099999,3796414464,344242,15.23600006,218084,26878,6658
2020/3/26,733803,19923,753358,9,1.41436E+13,2.680000067,52.43899918,9.03E+19,1.21908E+11,0.72299999,286.3680115,0.151999995,3811340288,406732,15.26599979,292668,24772,6666
2020/3/27,737981,25304,729975,9.289999962,1.39125E+13,2.101999998,49.72800064,1.12E+20,1.22268E+11,0.578999996,297.4089966,0.118000001,3937458432,400464,15.26099968,276391,24128,6685
2020/3/28,540437,18220,642866,10.66699982,1.39125E+13,1.679999948,51.36800003,1.03E+20,1.13924E+11,0.374000013,240.7019958,0.103,2575050240,349183,15.24199963,240492,20983,6228
2020/3/29,495415,16978,542308,9.536000252,1.39125E+13,1.103999972,49.63199997,9.64E+19,1.12031E+11,0.169,177.9060059,0.120999999,2478352896,317172,15.24400043,232669,22187,6124
2020/3/30,664584,22920,729324,9.795999527,1.39125E+13,1.409000039,50.1269989,1.04E+20,1.14643E+11,0.207000002,298.4500122,0.112999998,4278822144,401010,15.26399994,276681,24425,6266
2020/3/31,722000,23317,704210,9.05700016,1.39125E+13,1.442000031,45.49599838,1.06E+20,1.18045E+11,0.261999995,300.7170105,0.123000003,4835276800,410422,15.27000046,290068,24944,6451
2020/4/1,691990,22766,790907,9.411999702,1.39125E+13,1.379999995,47.25600052,1.07E+20,1.15548E+11,0.248999998,306.1820068,0.114,4118963712,413271,15.25199986,281702,27700,6314
2020/4/2,693641,22705,812052,9.411999702,1.39125E+13,1.292000055,51.77399826,1.06E+20,1.23029E+11,0.224999994,328.2019958,0.123000003,4114899968,435173,15.2869997,299023,29947,6722
2020/4/3,642918,23869,817031,10.9090004,1.39125E+13,1.542000055,49.14899826,1.01E+20,1.2487E+11,0.248999998,334.7420044,0.114,4428654592,411126,15.23499966,278631,33185,6822
2020/4/4,583935,22899,844014,9.171999931,1.39125E+13,0.842999995,44.66600037,9.70E+19,1.23991E+11,0.170000002,204.7189941,0.137999997,4486625280,354204,15.22099972,253117,28502,6773
2020/4/5,519277,15605,576185,8.229000092,1.39125E+13,0.620999992,44.55099869,1.15E+20,1.24468E+11,0.115000002,192.2259979,0.130999997,2503465472,333896,15.22700024,240084,25533,6799
2020/4/6,665230,27485,810611,11.25,1.39125E+13,1.296000004,52.40200043,1.09E+20,1.29663E+11,0.209000006,355.5029907,0.104999997,5381429248,412574,15.20300007,280342,32118,7082
2020/4/7,865931,27454,776351,8.571000099,1.39125E+13,1.192000031,53.45600128,1.05E+20,1.33857E+11,0.257999986,311.3559875,0.148000002,6622833664,442713,15.2130003,312602,32171,7310
2020/4/8,677097,19290,808443,10.06999969,1.44009E+13,1.251000047,48.44100189,1.11E+20,1.33312E+11,0.264999986,298.9140015,0.119999997,3753647360,413164,15.22700024,285811,30033,7280
2020/4/9,627165,28007,806742,9.350999832,1.47152E+13,1.19599998,47.20500183,1.09E+20,1.33448E+11,0.286000013,286.368988,0.129999995,6108645376,410400,15.19499969,286552,29133,7286
2020/4/10,645785,26306,632418,8.833999634,1.47152E+13,1.00999999,50.98300171,1.17E+20,1.27855E+11,0.224000007,275.1900024,0.123000003,4009323008,417947,15.11600018,288422,28128,6980
2020/4/11,548928,16775,555305,9.05700016,1.47152E+13,0.688000023,45.08200073,1.18E+20,1.25409E+11,0.118000001,205.0820007,0.115999997,2620878592,361143,15.1239996,247693,22432,6846
2020/4/12,518495,14974,559686,9.411999702,1.47152E+13,0.66900003,45.31600189,1.18E+20,1.27261E+11,0.114,201.503006,0.114,2233462784,335115,15.12199974,228376,23749,6946
2020/4/13,665661,23038,641339,8.420999527,1.47152E+13,0.777999997,48.81299973,1.15E+20,1.23592E+11,0.112000003,244.8119965,0.126000002,3721527552,421674,14.98799992,287942,26814,6745
2020/4/14,679385,17710,697048,8.571000099,1.47152E+13,1.059000015,46.55199814,1.29E+20,1.25965E+11,0.202000007,309.8210144,0.112999998,3298985472,455108,14.98600006,299223,31671,6874
2020/4/15,824352,19184,757514,8.520999908,1.47152E+13,1.241999984,45.99000168,1.19E+20,1.24503E+11,0.289000005,292.6199951,0.122000001,4191462144,472812,15.00599957,310084,28889,6793
2020/4/16,744916,23647,781045,9.350999832,1.47152E+13,1.467000008,49.15599823,1.20E+20,1.26339E+11,0.284000009,322.2349854,0.112000003,5244755456,485364,14.99300003,322749,30583,6893
2020/4/17,725801,23514,875101,11.33899975,1.47152E+13,1.583999991,44.94400024,1.03E+20,1.29674E+11,0.296999991,353.7059937,0.111000001,4225980416,443983,14.9659996,284095,28790,7074
2020/4/18,760354,15082,747834,9.11400032,1.47152E+13,0.966000021,44.82699966,1.05E+20,1.307E+11,0.224000007,230.9869995,0.136000007,2646181120,425851,14.98600006,288976,25279,7129
2020/4/19,627225,15509,623084,9.473999977,1.47152E+13,0.813000023,44.13700104,1.13E+20,1.31227E+11,0.179000005,207.6000061,0.120999999,2429847552,363580,14.9829998,251832,25819,7157
2020/4/20,688729,19006,744334,8.944000244,1.47152E+13,1.08099997,45.28099823,1.15E+20,1.29226E+11,0.213,300.1090088,0.125,3713672960,466295,14.97200012,310649,34822,7047
2020/4/21,711101,17852,769323,9.663999557,1.56248E+13,1.24000001,46.09199905,1.19E+20,1.25852E+11,0.232999995,296.0429993,0.108999997,3680922880,466252,14.96899986,310702,32492,6863
2020/4/22,633912,21692,731649,10.99199963,1.59587E+13,1.52699995,44.6609993,1.21E+20,1.28132E+11,0.331999987,375.17099,0.096199997,3905192192,439284,14.92500019,278624,30981,6986
2020/4/23,851626,20401,902179,10.14099979,1.59587E+13,2.265000105,49.25,1.03E+20,1.33375E+11,0.444000006,384.6329956,0.128000006,4617186816,508565,14.95100021,328903,35498,7272
2020/4/24,775084,29699,906783,10,1.59587E+13,2.017999887,50.52399826,1.16E+20,1.37925E+11,0.485000014,384.0029907,0.119000003,6649281536,492259,14.95400047,319911,32567,7519
2020/4/25,707800,16418,918040,10.5880003,1.59587E+13,1.610999942,49.2879982,1.04E+20,1.38334E+11,0.393000007,297.70401,0.125,2933388288,424326,14.93299961,280669,33355,7541
2020/4/26,631761,15669,806036,10.51099968,1.59587E+13,1.197999954,49.3429985,1.13E+20,1.39133E+11,0.305999994,266.1289978,0.115999997,2626664192,379500,14.93999958,252696,33495,7583
2020/4/27,744993,25597,855411,10.2130003,1.59587E+13,1.569000006,50.3030014,1.11E+20,1.41375E+11,0.345999986,373.4370117,0.125,4525920256,490304,14.8739996,311076,39379,7705
2020/4/28,844626,21013,843779,9.350999832,1.59587E+13,1.424000025,49.15299988,1.19E+20,1.41779E+11,0.344999999,342.9679871,0.127000004,4382068736,500972,14.87899971,323321,41546,7726
2020/4/29,751831,44434,860861,9.930999756,1.59587E+13,2.776000023,68.68299866,1.20E+20,1.50463E+11,0.60799998,448.9429932,0.128000006,8528863744,524645,14.7489996,331256,48269,8198
2020/4/30,769015,55772,898567,10.66699982,1.59587E+13,5.947999954,79.3789978,1.04E+20,1.63041E+11,1.626000047,571.1619873,0.153999999,8731451392,523530,14.72099972,321837,50532,8883
2020/5/1,785016,27705,905003,10.2130003,1.59587E+13,5.887000084,63.08499908,1.11E+20,1.61114E+11,1.738000035,418.2799988,0.148000002,5715430912,519629,14.79899979,340433,40443,8777
2020/5/2,888955,16975,875150,9.729999542,1.59587E+13,3.559000015,58.49200058,1.21E+20,1.62546E+11,1.327999949,352.4299927,0.140000001,3397708544,437648,14.82900047,286625,42783,8854
2020/5/3,794461,23192,822519,8.571000099,1.59587E+13,2.657000065,59.63999939,1.29E+20,1.64736E+11,1.07099998,303.446991,0.150000006,3671522560,417793,14.80500031,281584,43879,8973
2020/5/4,741037,24572,776603,9.11400032,1.59587E+13,3.285000086,57.63399887,1.27E+20,1.61218E+11,1.059000015,395.2680054,0.141000003,5236732416,500484,14.81400013,325940,43373,8780
2020/5/5,802762,29486,858329,9.11400032,1.60798E+13,3.513999939,56.57899857,1.24E+20,1.63509E+11,1.074000001,410.79599,0.148000002,4640569856,500452,14.85499954,328917,50889,8904
2020/5/6,844420,27809,852617,9.350999832,1.61048E+13,3.440000057,65.11799622,1.29E+20,1.67298E+11,0.967999995,465.7869873,0.140000001,5800190976,507875,14.79599953,333241,55866,9109
2020/5/7,877953,36406,893309,9.795999527,1.61048E+13,4.587999821,77.72699738,1.16E+20,1.73481E+11,1.322999954,504.3859863,0.157000005,7237451264,528640,14.78600025,341839,59654,9445
2020/5/8,810739,40620,896933,10.51099968,1.61048E+13,5.732999802,86.51599884,1.16E+20,1.82175E+11,1.771000028,556.3549805,0.155000001,8699920384,501062,14.78600025,323488,53749,9917
2020/5/9,755506,36433,890859,10.5880003,1.61048E+13,4.874000072,75.89499664,1.08E+20,1.78637E+11,1.623999953,394.7099915,0.160999998,6489723904,465203,14.76500034,312263,42273,9724
2020/5/10,720425,24364,908005,8.470999718,1.61048E+13,2.892999887,98.13600159,1.25E+20,1.59785E+11,1.146999955,404.4830017,0.151999995,4327274496,420607,14.76399994,286619,41923,8697
2020/5/11,848483,33130,875623,9.171999931,1.61048E+13,4.663000107,114.6520004,1.38E+20,1.59944E+11,1.495000005,446.9609985,0.119999997,6134372352,479368,14.74199963,305682,82838,8704
2020/5/12,812978,30633,904642,9.862999916,1.61048E+13,10.74600029,85.01699829,1.18E+20,1.61241E+11,1.797000051,440.4219971,0.076099999,7347762176,512215,14.76500034,345069,60453,8775
2020/5/13,750373,33844,899165,12.10099983,1.61048E+13,12.77299976,70.90799713,1.04E+20,1.66113E+11,2.084000111,507.1650085,0.074199997,7310156800,452845,14.70699978,296677,46507,9039
2020/5/14,718874,40339,890126,12.63199997,1.61048E+13,16.97299957,71.42900085,8.72E+19,1.75017E+11,2.780999899,606.2849731,0.093699999,5766539776,428603,14.7130003,268636,48588,9523
2020/5/15,776586,30776,885901,11.52000046,1.61048E+13,17.1609993,62.75999832,1.02E+20,1.74946E+11,2.930000067,543.5570068,0.088100001,5678998528,474818,14.71899986,310517,38102,9519
2020/5/16,747031,18651,889135,11.4289999,1.61048E+13,12.09599972,57.23199844,1.03E+20,1.72896E+11,1.998000026,309.9330139,0.081600003,3505298688,428573,14.74100018,296429,40293,9407
2020/5/17,590963,23870,888836,14.11800003,1.61048E+13,13.64099979,59.11500168,8.57E+19,1.76866E+11,2.388999939,403.5780029,0.082900003,2958469632,359765,14.74300003,236706,33797,9623
2020/5/18,846460,37769,870173,11.25,1.61048E+13,17.01099968,58.95000076,9.86E+19,1.78812E+11,3.298000097,489.1730042,0.095100001,5574785536,432012,14.71500015,273595,38987,9728
2020/5/19,729189,41432,886879,12.52200031,1.61048E+13,20.24300003,53.90000153,9.19E+19,1.77927E+11,3.653000116,521.2299805,0.094899997,5438802432,435345,14.69400024,274782,31927,9680
2020/5/20,717117,37498,888679,12.52200031,1.52137E+13,21.11300087,54.15399933,8.70E+19,1.77883E+11,3.914999962,543.8129883,0.101000004,6515117056,446675,14.70100021,279922,33468,9677
2020/5/21,747958,30565,899406,10.99199963,1.5138E+13,19.75699997,57.51300049,9.41E+19,1.71002E+11,3.664000034,486.0580139,0.101000004,6540011008,471548,14.69999981,298352,36198,9302
2020/5/22,704361,32343,899006,12.97299957,1.5138E+13,18.61700058,52.56299973,9.36E+19,1.67977E+11,3.213999987,520.2310181,0.0832,4987540480,436124,14.69099998,278673,46283,9137
2020/5/23,710316,19017,905065,12.10099983,1.5138E+13,12.68799973,46.61500168,8.41E+19,1.69437E+11,1.875,345.2879944,0.093400002,3082410496,417286,14.69499969,269111,27771,9216
2020/5/24,708123,25370,860402,12.41399956,1.5138E+13,9.201999664,48.6230011,9.35E+19,1.68023E+11,1.414999962,380.7390137,0.078000002,3838491904,342635,14.70100021,214414,30235,9139
2020/5/25,753026,36509,904878,11.52000046,1.5138E+13,10.57800007,53.18399811,9.11E+19,1.62333E+11,1.646000028,465.0889893,0.084600002,7327844864,429701,14.65999985,265750,34450,8829
2020/5/26,718669,28565,884803,11.61299992,1.5138E+13,9.411000252,49.34899902,8.82E+19,1.63115E+11,1.248000026,443.5759888,0.086099997,4377785856,481610,14.6619997,295658,30190,8872
2020/5/27,816398,34114,873869,10.43500042,1.5138E+13,8.286999702,47.74499893,9.99E+19,1.66085E+11,1.164999962,468.9079895,0.085000001,5350187008,477142,14.68000031,292789,34046,9033
2020/5/28,475802,26071,904127,10.99199963,1.5138E+13,9.743000031,47.35200119,1.02E+20,1.71386E+11,1.440999985,478.5559998,0.082800001,4726798336,489617,14.68500042,299779,38537,9320
2020/5/29,761997,35277,897274,11.33899975,1.5138E+13,10.60400009,46.52299881,1.03E+20,1.74018E+11,1.796000004,492.0350037,0.081900001,6496293888,471533,14.72599983,280833,34052,9463
2020/5/30,807900,19509,848445,9.230999947,1.5138E+13,6.561999798,44.3730011,1.05E+20,1.74893E+11,0.98299998,308.7380066,0.094400004,3372631808,443416,14.72000027,285890,29372,9510
2020/5/31,695072,27831,682317,9.600000381,1.5138E+13,6.114999771,44.11500168,1.17E+20,1.75776E+11,0.847000003,271.6359863,0.081799999,5145721856,391250,14.71399975,258277,28806,9558
2020/6/1,707233,38943,881565,10.74600029,1.5138E+13,8.696000099,44.5359993,9.86E+19,1.76205E+11,1.342000008,466.3770142,0.089199997,7013213184,490250,14.75699997,308178,34801,9581
2020/6/2,764540,50950,891414,11.16300011,1.5138E+13,10.83500004,61.68799973,1.05E+20,1.81967E+11,1.590000033,619.1740112,0.084799998,8305222144,500066,14.80099964,303985,48257,9894
2020/6/3,819666,34373,884404,10.35999966,1.5138E+13,8.644000053,48.43399811,1.01E+20,1.7586E+11,1.317999959,477.0169983,0.090400003,4864843264,503245,14.77700043,313861,32772,9561
2020/6/4,767771,35152,865289,9.536000252,1.44771E+13,6.203000069,46.43000031,1.08E+20,1.78608E+11,1.113000035,471.7319946,0.090800002,5822876672,494051,14.77000046,318134,33808,9710
2020/6/5,771979,31655,704904,8.045000076,1.37324E+13,4.769000053,45.04299927,1.14E+20,1.79547E+11,0.84799999,418.506012,0.101000004,6205984256,510315,14.78299999,326903,31415,9760
2020/6/6,698699,16888,547633,7.347000122,1.37324E+13,2.542000055,41.29000092,1.26E+20,1.77637E+11,0.421999991,272.5960083,0.096600004,2883146496,439318,14.7840004,284677,26066,9656
2020/6/7,594728,17253,607480,9.05700016,1.37324E+13,2.582999945,43.12599945,1.27E+20,1.77435E+11,0.361999989,260.2969971,0.077799998,2771547648,386045,14.77799988,252209,26035,9644
2020/6/8,745975,30168,777737,8.888999939,1.37324E+13,3.960000038,42.74599838,1.05E+20,1.79073E+11,0.638999999,400.5339966,0.097999997,5442084352,495532,14.77000046,317113,30802,9733
2020/6/9,794706,26109,806073,9,1.37324E+13,3.400000095,43.01499939,1.11E+20,1.7883E+11,0.514999986,452.4240112,0.090599999,4690924544,516671,14.72299957,326914,33586,9719
2020/6/10,755410,36009,744537,8.779999733,1.37324E+13,3.611999989,44.01399994,1.16E+20,1.80206E+11,0.510999978,450.5419922,0.089400001,4491691008,519367,14.7130003,324999,35740,9793
2020/6/11,907646,29079,842674,7.78399992,1.37324E+13,3.232000113,48.03900146,1.12E+20,1.77737E+11,0.51700002,443.5079956,0.103,6647776768,534703,14.73999977,332305,34444,9659
2020/6/12,798829,24573,824401,8.833999634,1.37324E+13,2.854000092,43.60599899,1.18E+20,1.73477E+11,0.414999992,440.7260132,0.083999999,4516709888,505862,14.72299957,318111,34530,9427
2020/6/13,721373,19603,688105,9.11400032,1.37324E+13,2.092000008,40.00899887,1.18E+20,1.73808E+11,0.312000006,299.493988,0.080600001,2800748032,425916,14.71500015,280023,30524,9444
2020/6/14,578607,16374,564965,8.470999718,1.37324E+13,1.511999965,39.61399841,1.08E+20,1.73467E+11,0.204999998,219.2319946,0.093800001,2414647552,398091,14.70800018,275553,24592,9425
2020/6/15,730418,31770,807918,10.43500042,1.37324E+13,3.813999891,44.35599899,1.06E+20,1.70462E+11,0.504999995,463.0679932,0.078100003,6026440704,482334,14.69900036,294330,28560,9261
2020/6/16,876558,37771,863042,9.600000381,1.4266E+13,5.123000145,42.18299866,1.07E+20,1.74869E+11,0.801999986,463.3380127,0.088100001,5905972736,537659,14.69999981,340367,28992,9500
2020/6/17,796031,26537,904290,10.43500042,1.57847E+13,5.251999855,40,1.03E+20,1.74176E+11,0.779999971,470.8099976,0.0836,5882018304,530088,14.69799995,333409,23559,9462
2020/6/18,768279,26088,842541,11.70699978,1.57847E+13,5.426000118,39.83000183,1.12E+20,1.7358E+11,0.819999993,502.848999,0.068499997,5081904640,461092,14.63500023,280480,23904,9429
2020/6/19,836622,39242,903056,10.06999969,1.57847E+13,5.328000069,37.59199905,1.01E+20,1.72236E+11,0.823000014,468.5010071,0.087300003,9869425664,547672,14.4460001,347293,29522,9356
2020/6/20,648105,17870,761289,10.51099968,1.57847E+13,3.388000011,36.60400009,1.10E+20,1.71774E+11,0.547999978,319.3869934,0.075499997,2954249216,443292,14.45199966,283986,26154,9330
2020/6/21,613430,17163,679600,9.862999916,1.57847E+13,2.665999889,34.74599838,1.11E+20,1.7252E+11,0.368999988,262.1950073,0.0788,2510620160,381429,14.45400047,259294,26333,9371
2020/6/22,688844,30296,780465,10.06999969,1.57847E+13,3.890000105,40.13000107,1.18E+20,1.74727E+11,0.546000004,496.0029907,0.074500002,4933624320,487724,14.46100044,301253,33399,9490
2020/6/23,910327,36748,895500,9.11400032,1.57847E+13,4.434999943,41.26699829,1.14E+20,1.77673E+11,0.63499999,498.3139954,0.087800004,6848790528,560027,14.44099998,355098,34373,9649
2020/6/24,814458,39762,898895,10.35999966,1.57847E+13,4.651000023,39.89500046,1.17E+20,1.74341E+11,0.68900001,477.5599976,0.073399998,5624809984,499565,14.44499969,312182,32446,9468
2020/6/25,772171,35228,897169,10.2130003,1.57847E+13,4.352000237,39.61000061,1.13E+20,1.70534E+11,0.639999986,496.5230103,0.075499997,6884696576,507032,14.43299961,312042,31154,9261
2020/6/26,807953,34140,798393,8.779999733,1.57847E+13,3.21600008,38.82099915,1.13E+20,1.69781E+11,0.479000002,458.0820007,0.086199999,6906646528,520637,14.43799973,330217,30758,9219
2020/6/27,676287,19184,748876,10.43500042,1.57847E+13,2.642999887,38.5909996,1.23E+20,1.68388E+11,0.386999995,366.8680115,0.066100001,2910064640,439269,14.38300037,275351,28444,9143
2020/6/28,604225,23426,628169,9.600000381,1.57847E+13,2.059000015,40.27700043,1.16E+20,1.67354E+11,0.316000015,297.9330139,0.075099997,2807735296,406696,14.38599968,264759,28965,9087
2020/6/29,805381,29388,827929,9.930999756,1.57847E+13,3.555999994,38.49499893,1.14E+20,1.68522E+11,0.449999988,475.2090149,0.075400002,4549038080,506008,14.38099957,315279,32380,9150
2020/6/30,806161,33617,824312,9.795999527,1.57846E+13,4.46999979,39.10900116,1.23E+20,1.69128E+11,0.623000026,509.3940125,0.071599998,4988674048,503424,14.35700035,299586,28895,9182
2020/7/1,916940,26154,899352,8.888999939,1.57842E+13,5.84499979,38.13100052,1.15E+20,1.69904E+11,0.875,498.1900024,0.086199999,5610593280,606788,14.34500027,382408,26910,9224
2020/7/2,801504,27935,788620,8.779999733,1.57842E+13,5.184000015,37.87200165,1.31E+20,1.69523E+11,0.91900003,483.6489868,0.075900003,5319273472,540829,14.37100029,339305,26683,9203
2020/7/3,785330,26773,792354,8.833999634,1.57842E+13,5.017000198,37.4109993,1.25E+20,1.68105E+11,0.85799998,480.4400024,0.078299999,4930432000,531384,14.36900043,330846,25726,9125
2020/7/4,705158,21393,705727,9.171999931,1.57842E+13,3.147000074,35.72299957,1.30E+20,1.6833E+11,0.541000009,332.3959961,0.071199998,3214133760,448237,14.3739996,288490,24368,9137
2020/7/5,650918,19929,641281,8.833999634,1.57842E+13,2.407000065,35.7159996,1.23E+20,1.67849E+11,0.393999994,286.1820068,0.077500001,2686841344,407794,14.38399982,273941,20039,9110
2020/7/6,840405,31628,856090,9.350999832,1.57842E+13,3.694999933,37.83100128,1.23E+20,1.70319E+11,0.474000007,479.8250122,0.075400002,5229561344,540461,14.33699989,338613,27694,9244
2020/7/7,830868,26658,779012,8.944000244,1.57842E+13,3.89199996,37.4469986,1.32E+20,1.7136E+11,0.564999998,505.5419922,0.074000001,5113726464,566916,14.34200001,345814,22547,9300
2020/7/8,902450,29358,872247,9.536000252,1.57842E+13,4.811999798,38.95100021,1.18E+20,1.7273E+11,0.660000026,542.7890015,0.078500003,5879105536,566523,14.30799961,347304,22723,9374
2020/7/9,889601,25182,880465,8.779999733,1.57842E+13,5.102000237,38.55099869,1.25E+20,1.72528E+11,0.762000024,492.7290039,0.080600001,5431125504,570811,14.32999992,362554,24645,9362
2020/7/10,843602,25867,828111,8.944000244,1.57842E+13,4.592999935,37.59899902,1.28E+20,1.70207E+11,0.712000012,496.2049866,0.076200001,5013438464,549186,14.33500004,345835,24965,9236
2020/7/11,546674,18552,749483,9.230999947,1.57842E+13,3.246999979,34.74000168,1.23E+20,1.71018E+11,0.503000021,352.7099915,0.076099999,2993884928,474730,14.34399986,306615,22288,9279
2020/7/12,652722,22309,672474,9.473999977,1.57842E+13,2.523999929,35.05199814,1.15E+20,1.7126E+11,0.409999996,289.1499939,0.078500003,3780963328,414306,14.34500027,282212,19664,9292
2020/7/13,799262,36744,772702,9.795999527,1.65704E+13,4.265999794,36.78699875,1.35E+20,1.71717E+11,0.652999997,540.8599854,0.066200003,7737106944,497226,14.35000038,310080,25309,9316
2020/7/14,868418,23399,911747,10,1.73459E+13,6.539999962,38.97000122,1.17E+20,1.7055E+11,0.898000002,552.3909912,0.076099999,5205961216,574595,14.34899998,359703,35940,9252
2020/7/15,843853,24408,893744,10.43500042,1.73459E+13,6.94299984,44.35900116,1.33E+20,1.70661E+11,1.085000038,563.3809814,0.064599998,5127115776,532797,14.3380003,315926,54174,9258
2020/7/16,861762,26092,905989,10.5880003,1.73459E+13,8.423999786,52.875,1.18E+20,1.69027E+11,1.228000045,600.2700195,0.072300002,5191174144,559368,14.32499981,345713,56131,9169
2020/7/17,721499,26467,910122,12.20300007,1.73459E+13,9.491000175,41.06999969,1.08E+20,1.69035E+11,1.371000051,621.9379883,0.069200002,4892732928,502032,14.32600021,293789,24865,9169
2020/7/18,742062,19519,895947,11.07699966,1.73459E+13,8.588999748,56.29399872,1.06E+20,1.69623E+11,1.284000039,484.894989,0.077399999,3373013248,493813,14.32699966,310892,24865,9201
2020/7/19,770877,21604,887342,10.99199963,1.73459E+13,5.31799984,36.5870018,1.13E+20,1.69579E+11,0.917999983,395.7309875,0.070600003,3029475328,428131,14.34200001,276962,18893,9198
2020/7/20,794094,27057,883336,10.2130003,1.73459E+13,8.190999985,34.45100021,1.23E+20,1.70001E+11,1.5,554.9799805,0.071999997,4754409984,513747,14.32400036,309606,24912,9220
2020/7/21,811485,26577,880129,11.52000046,1.73459E+13,11.58100033,38.18899918,1.14E+20,1.72256E+11,1.860999942,643.2059937,0.072400004,5277693440,532836,14.32299995,312746,27374,9342
2020/7/22,884585,24581,902166,10,1.73459E+13,13.73799992,38.56100082,1.14E+20,1.73271E+11,2.265000105,592.1619873,0.086099997,5801680896,601999,14.3210001,364648,25069,9397
2020/7/23,837690,28886,900189,10.5880003,1.73459E+13,13.71100044,41.22800064,1.18E+20,1.76318E+11,2.387000084,600.4249878,0.079800002,5778967040,560143,14.31299973,336109,27632,9561
2020/7/24,852539,26792,893581,8.944000244,1.73459E+13,11.00500011,40.60100174,1.26E+20,1.76386E+11,1.975000024,504.0910034,0.086099997,5141876736,588571,14.30700016,369271,27407,9565
2020/7/25,853513,25927,865433,10.14099979,1.73459E+13,9.123000145,42.4090004,1.40E+20,1.77541E+11,1.797000051,505.9729919,0.067400001,3880204032,485144,14.31000042,293741,27808,9627
2020/7/26,865392,24036,858342,9.11400032,1.73459E+13,7.191999912,49.96900177,1.29E+20,1.81413E+11,1.511000037,439.9150085,0.081100002,3928612096,468493,14.31999969,298422,30432,9836
2020/7/27,912290,39521,894221,9.663999557,1.73092E+13,11.51399994,72.3010025,1.35E+20,1.92252E+11,2.130000114,725.2379761,0.081200004,7815245824,541531,14.34700012,326620,51139,10423
2020/7/28,908289,39327,895513,9.930999756,1.68476E+13,17.15399933,75.16999817,1.22E+20,2.02681E+11,3.211999893,720.9769897,0.098300003,8208681472,586626,14.3579998,354597,45495,10988
